dataset,model_uid,run_id,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,origin_decision_threshold,compressed_decision_threshold,origin_tpir20_count,origin_tpir20_denominator,origin_tpir20,compressed_tpir20_count,compressed_tpir20_denominator,compressed_tpir20,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.985294117647,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.968487394958,0.948662112158,0.980811554199,0,0.471559643745,0.517061233521,463,476,0.97268907563,461,476,0.968487394958,0.995680345572,0.987394957983,0.985294117647,0,0,-0.00420168067227,-0.0105042016807,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_128,pca_reconstruction_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.985294117647,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_128,pca_reconstruction_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.968487394958,0.948662112158,0.980811554199,0,0.471559643745,0.520393610001,463,476,0.97268907563,461,476,0.968487394958,0.995680345572,0.987394957983,0.985294117647,0,0,-0.00420168067227,-0.0105042016807,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.987394957983,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.471555560827,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.987394957983,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_256,pca_reconstruction_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.989495798319,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_256,pca_reconstruction_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.475622743368,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.989495798319,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,295,1688,0.174763033175,0.157390455846,0.193612562625,0.97268907563,0.953838641232,0.983971111818,0.968487394958,0.948662112158,0.980811554199,0.174170616114,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.985294117647,0.1569757109,0.191943127962,-0.00420168067227,-0.0105042016807,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,49,1688,0.029028436019,0.0220267787784,0.0381688490623,0.97268907563,0.953838641232,0.983971111818,0.964285714286,0.94355345962,0.977584120043,0.0284360189573,0.471559643745,0.558809757233,463,476,0.97268907563,459,476,0.964285714286,0.991360691145,0.987394957983,0.985294117647,0.0207345971564,0.0367298578199,-0.00840336134454,-0.0168067226891,-0.00210084033613
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_32,pca_reconstruction_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,333,1688,0.197274881517,0.178987638468,0.216936846848,0.97268907563,0.953838641232,0.983971111818,0.970588235294,0.951241089085,0.982400620619,0.196682464455,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.985294117647,0.178317535545,0.215639810427,-0.00210084033613,-0.0063025210084,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_32,pca_reconstruction_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,52,1688,0.0308056872038,0.0235688054232,0.0401732540106,0.97268907563,0.953838641232,0.983971111818,0.966386554622,0.946100044078,0.979205578932,0.0302132701422,0.471559643745,0.563895940781,463,476,0.97268907563,460,476,0.966386554622,0.993520518359,0.987394957983,0.985294117647,0.0225118483412,0.0390995260664,-0.0063025210084,-0.0147058823529,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.987394957983,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.467772841454,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.987394957983,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_384,pca_reconstruction_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.987394957983,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_384,pca_reconstruction_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,0.47157740593,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.987394957983,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,9,1688,0.0053317535545,0.00280758717622,0.0101022860905,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.00473933649289,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.985294117647,0.00177725118483,0.00829383886256,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,8,1688,0.00473933649289,0.00240343134551,0.00932429805682,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.00414691943128,0.471559643745,0.474435806274,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.985294117647,0.00118483412322,0.00770142180095,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_64,pca_reconstruction_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,10,1688,0.00592417061611,0.00322107366682,0.0108709434642,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.0053317535545,0.471559643745,0.471559643745,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.985294117647,0.00236966824645,0.00947867298578,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pca,pca_64,pca_reconstruction_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,9,1688,0.0053317535545,0.00280758717622,0.0101022860905,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.00473933649289,0.471559643745,0.474694430828,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.985294117647,0.00177725118483,0.00829383886256,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pq,pq_512_m128_b8,pq_adc_exhaustive,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.471559643745,-1.09839963913,463,476,0.97268907563,463,476,0.97268907563,1,0.987394957983,0.987394957983,0,0,0,0,0
lfw,arcface-7972a704552df378345f,20260810-R001-e9b2f0fd,pq,pq_512_m128_b8,pq_reconstruction_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.968487394958,0.948662112158,0.980811554199,0,0.471559643745,0.471559643745,463,476,0.97268907563,461,476,0.968487394958,0.995680345572,0.987394957983,0.987394957983,0,0,-0.00420168067227,-0.0105042016807,0
