dataset,model_uid,source_run_id,evaluation_mode,group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,all,high_saliency_occlusion_score_drop,9133,1674,0.065853764941,0.0552525520325,0.968137523267,0.0640778344495,0.0675399636016,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,all,low_saliency_occlusion_score_drop,9133,1674,0.0514916821978,0.047483086586,0.963867294427,0.0506087295844,0.0524438126063,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,all,random_occlusion_score_drop,9133,1674,0.0472045512587,0.0441587567329,0.98127668893,0.0463082080572,0.0481280755659,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,all,faithfulness_gain_over_low_saliency,9133,1674,0.0143620827421,0.00696194171906,0.553925325742,0.0122567548273,0.0165090199611,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,all,faithfulness_gain_over_random,9133,1674,0.018649213683,0.0100928544998,0.601335815176,0.0168389107193,0.0205764136589,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=calibration,high_saliency_occlusion_score_drop,2217,324,0.0639153018255,0.0539546012878,0.967072620659,0.060021973821,0.0670703263414,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=calibration,low_saliency_occlusion_score_drop,2217,324,0.0533516345303,0.0493547916412,0.972034280559,0.0514765232999,0.055332113958,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=calibration,random_occlusion_score_drop,2217,324,0.0474547116332,0.0448155999184,0.983310780334,0.0459740891228,0.0487482740114,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=calibration,faithfulness_gain_over_low_saliency,2217,324,0.0105636672898,0.00594902038574,0.541271989175,0.00588443762996,0.0144552399407,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=calibration,faithfulness_gain_over_random,2217,324,0.0164605901912,0.00918304920197,0.586829048263,0.0125669665939,0.0201437359089,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=development,high_saliency_occlusion_score_drop,5334,1036,0.0660396555509,0.0550548434258,0.971128608924,0.0636118764741,0.068328197687,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=development,low_saliency_occlusion_score_drop,5334,1036,0.0509206343667,0.0467249453068,0.964191976003,0.0497591246066,0.0521389682506,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=development,random_occlusion_score_drop,5334,1036,0.0468723680298,0.0436953604221,0.981439820022,0.0457215412672,0.0481586560045,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=development,faithfulness_gain_over_low_saliency,5334,1036,0.0151190211849,0.00703716278076,0.551743532058,0.0125319644272,0.0177577050132,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=development,faithfulness_gain_over_random,5334,1036,0.0191672875237,0.00967055559158,0.60254968129,0.0165986336439,0.0214674538876,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=test,high_saliency_occlusion_score_drop,1582,314,0.0679435451013,0.0582526028156,0.959544879899,0.0635837373926,0.0724562132632,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=test,low_saliency_occlusion_score_drop,1582,314,0.0508105537593,0.0468087494373,0.951327433628,0.0485040387294,0.05308956221,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=test,random_occlusion_score_drop,1582,314,0.0479739948699,0.0449091792107,0.977876106195,0.0454664965402,0.050573081828,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=test,faithfulness_gain_over_low_saliency,1582,314,0.0171329913415,0.00951579213142,0.579013906448,0.011671477893,0.0225963796183,0.95,identity_cluster,1000
lfw,arcface-7972a704552df378345f,20260829-R001-245d09db,inline_full,protocol_role=test,faithfulness_gain_over_random,1582,314,0.0199695502287,0.0129270553589,0.617572692794,0.0150776532397,0.0250392524302,0.95,identity_cluster,1000
