schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,fallback_query_count,fallback_query_fraction,saliency_branch_enabled,partition_seed,tpir_cluster95_low,tpir_cluster95_high,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
2,genuine-score-topk-v2,20,saliency-fallback-7860af68edc6ac63a77fd194,plus_entropy,0.05,negative_squared_l2_adc,182159,121736,60423,5799,548,0.047635867779457185,0.046453591051806326,0.048846692896280575,0.009069394104893831,0.008344095114308137,0.009857112035832368,True,True,False,2,1.0979419078936534e-05,True,8972,0.005917238739452986,0.013316939587401908,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-17644176103d14b2bfb707e0,plus_both,0.05,negative_squared_l2_adc,182159,121736,60423,5692,525,0.04675691660642702,0.04558520930999646,0.047957227762033955,0.008688744352316171,0.007979344780758143,0.009460611261605236,True,True,False,2,1.0979419078936534e-05,True,8972,0.005681057994532066,0.012662726521758233,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-b312cf4a6bd9a94679c03410,baseline,0.1,negative_squared_l2_adc,182159,121736,60423,11531,927,0.09472136426365249,0.09308917520887804,0.09637913017430967,0.015341840027803982,0.014392192385447172,0.01635310910589032,True,True,False,0,0.0,False,8972,0.010815669231177166,0.020983369233818,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-07e0a05973d5414a79956a3f,plus_outside,0.1,negative_squared_l2_adc,182159,121736,60423,11402,911,0.09366169415784978,0.09203780795140504,0.0953112240952286,0.01507704019992387,0.014135768049695529,0.01607996745362309,True,True,False,2,1.0979419078936534e-05,True,8972,0.010697044292324145,0.0205870649624094,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-a76279a410c29b8da9b5575b,plus_entropy,0.1,negative_squared_l2_adc,182159,121736,60423,11644,930,0.0956496024183479,0.0940101919535185,0.0973145311585887,0.015391489995531502,0.014440280374292557,0.016404314739798472,True,True,False,2,1.0979419078936534e-05,True,8972,0.010751976126247157,0.021271598880549327,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-3a4f9b66e6b5f4dedd815463,plus_both,0.1,negative_squared_l2_adc,182159,121736,60423,11634,935,0.09556745744890582,0.09392868411975613,0.0972317542375794,0.015474239941744038,0.014520432860267668,0.016489651625079253,True,True,False,2,1.0979419078936534e-05,True,8972,0.010952884343696272,0.02122622469098837,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-406c706facd145750eb6cd07,baseline,0.2,negative_squared_l2_adc,182159,121736,60423,22693,1685,0.18641157915489256,0.1842338386893792,0.18860910996990676,0.027886731873624282,0.02660362676541591,0.029229863408315543,True,True,False,0,0.0,False,8972,0.021315348716152507,0.035519056322139635,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-c9d7628a50afc95dcd72adb9,plus_outside,0.2,negative_squared_l2_adc,182159,121736,60423,22786,1702,0.1871755273707038,0.184994314323094,0.18937648255556816,0.0281680816907469,0.026878546023779957,0.029517608012221547,True,True,False,2,1.0979419078936534e-05,True,8972,0.02155211202839208,0.03581790854503833,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-ffe77fa6df2093d8d8c5ffa4,plus_entropy,0.2,negative_squared_l2_adc,182159,121736,60423,22806,1683,0.18733981730958796,0.18515785927669207,0.18954150711151338,0.02785363189513927,0.026571285635393533,0.029196008789835564,True,True,False,2,1.0979419078936534e-05,True,8972,0.021164258500922236,0.035567633521968726,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-2d156c342f767f9857af0376,plus_both,0.2,negative_squared_l2_adc,182159,121736,60423,23001,1743,0.18894164421370835,0.18675245591416936,0.19115046319208293,0.028846631249689687,0.02754172883365893,0.030211438046640924,True,True,False,2,1.0979419078936534e-05,True,8972,0.02208525650818833,0.0366379546907988,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-c1f9427ef576fbbd2fc3b782,baseline,0.3,negative_squared_l2_adc,182159,121736,60423,34769,2506,0.28560984425313796,0.2830792171482614,0.28815400137325015,0.04147427304172252,0.039913421395183286,0.04309342353876643,True,True,False,0,0.0,False,8972,0.03323929112481506,0.05061102374337429,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-e1613d3f8abff193b3a386b5,plus_outside,0.3,negative_squared_l2_adc,182159,121736,60423,34770,2502,0.28561805875008217,0.28308740948631955,0.2881622375106692,0.04140807308475249,0.039848439761807235,0.043026013675137774,True,True,False,2,1.0979419078936534e-05,True,8972,0.03318787514094651,0.05044258477258943,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-5ab54e3c4befda6cb5b87d0c,plus_entropy,0.3,negative_squared_l2_adc,182159,121736,60423,34794,2473,0.2858152066767431,0.2832840259080871,0.2883599045003534,0.04092812339671979,0.03937735609482763,0.04253725898883318,True,True,False,2,1.0979419078936534e-05,True,8972,0.03268703762001742,0.050018110386792596,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-70a4b1bfbecf15f2975b71e0,plus_both,0.3,negative_squared_l2_adc,182159,121736,60423,35024,2517,0.28770454097391074,0.2851682965762154,0.29025418319197277,0.0416563229233901,0.040092126558801844,0.04327879499191087,True,True,False,2,1.0979419078936534e-05,True,8972,0.033322402547966305,0.050736093783287625,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
